503,4104,754339,1499,7+5+((4)+(3))+(3)+(9)
504,4112,755304,1498,(7+5)+5+((3)+(0+4))
505,4113,755432,1495,(7+5)+(5)+((4)+(3))+(2)
506,4262,779431,1540,7+7+(9)+((4)+(3)+1)
507,4352,794248,1566,7+(9+(4))+(2+(4)+8)
508,4583,834274,1642,(8+3+(4)+(2))+(7)+((4))
509,4940,884736,1738,(8+8+(4)+7+3+6)
510,5277,941192,1845,(9+(4)+(1+1)+9+(2))
511,5288,942437,1844,(9)+4+((2))+((4)+(3)+7)
512,5610,991144,1935,(9+9+(1+1)+(4))+((4))
5669
